individual-project/joda-time/src/main/java/org/joda/time/field/StrictDateTimeField.java,      71
individual-project/joda-time/src/main/java/org/joda/time/field/PreciseDurationField.java,     148
individual-project/joda-time/src/main/java/org/joda/time/field/ZeroIsMaxDateTimeField.java,     205
individual-project/joda-time/src/main/java/org/joda/time/field/DecoratedDurationField.java,     104
individual-project/joda-time/src/main/java/org/joda/time/field/DividedDateTimeField.java,     258
individual-project/joda-time/src/main/java/org/joda/time/field/RemainderDateTimeField.java,     243
individual-project/joda-time/src/main/java/org/joda/time/field/DecoratedDateTimeField.java,     106
individual-project/joda-time/src/main/java/org/joda/time/field/LenientDateTimeField.java,      77
individual-project/joda-time/src/main/java/org/joda/time/field/DelegatedDurationField.java,     169
individual-project/joda-time/src/main/java/org/joda/time/field/AbstractPartialFieldProperty.java,     360
individual-project/joda-time/src/main/java/org/joda/time/field/BaseDurationField.java,     168
individual-project/joda-time/src/main/java/org/joda/time/field/UnsupportedDurationField.java,     279
individual-project/joda-time/src/main/java/org/joda/time/field/UnsupportedDateTimeField.java,     547
individual-project/joda-time/src/main/java/org/joda/time/field/BaseDateTimeField.java,    1006
individual-project/joda-time/src/main/java/org/joda/time/field/ImpreciseDateTimeField.java,     201
individual-project/joda-time/src/main/java/org/joda/time/field/FieldUtils.java,     369
individual-project/joda-time/src/main/java/org/joda/time/field/DelegatedDateTimeField.java,     296
individual-project/joda-time/src/main/java/org/joda/time/YearMonth.java,     991
individual-project/joda-time/src/main/java/org/joda/time/DateTimeUtils.java,     599
individual-project/joda-time/src/main/java/org/joda/time/UTCDateTimeZone.java,      83
individual-project/joda-time/src/main/java/org/joda/time/MonthDay.java,     977
individual-project/joda-time/src/main/java/org/joda/time/TimeOfDay.java,    1228
individual-project/joda-time/src/main/java/org/joda/time/Chronology.java,     506
individual-project/joda-time/src/main/java/org/joda/time/YearMonthDay.java,    1121
individual-project/joda-time/src/main/java/org/joda/time/JodaTimePermission.java,      60
individual-project/joda-time/src/main/java/org/joda/time/DateTimeZone.java,    1343
individual-project/joda-time/src/main/java/org/joda/time/Days.java,     491
individual-project/joda-time/src/main/java/org/joda/time/format/DateTimeParserBucket.java,     609
individual-project/joda-time/src/main/java/org/joda/time/format/messages_no.properties,      22
individual-project/joda-time/src/main/java/org/joda/time/format/messages_de.properties,      22
individual-project/joda-time/src/main/java/org/joda/time/format/messages_bg.properties,      22
individual-project/joda-time/src/main/java/org/joda/time/format/messages_uk.properties,      23
individual-project/joda-time/src/main/java/org/joda/time/format/PeriodFormatterBuilder.java,    2199
individual-project/joda-time/src/main/java/org/joda/time/format/FormatUtils.java,     448
individual-project/joda-time/src/main/java/org/joda/time/format/messages_fr.properties,      22
individual-project/joda-time/src/main/java/org/joda/time/format/DateTimeFormatterBuilder.java,    2678
individual-project/joda-time/src/main/java/org/joda/time/format/messages_pl.properties,      26
individual-project/joda-time/src/main/java/org/joda/time/format/InternalParser.java,      56
individual-project/joda-time/src/main/java/org/joda/time/format/DateTimePrinter.java,     104
individual-project/joda-time/src/main/java/org/joda/time/format/package.html,      41
individual-project/joda-time/src/main/java/org/joda/time/format/ISOPeriodFormat.java,     206
individual-project/joda-time/src/main/java/org/joda/time/format/messages_en.properties,       0
individual-project/joda-time/src/main/java/org/joda/time/format/messages_ja.properties,      22
individual-project/joda-time/src/main/java/org/joda/time/format/messages_pt.properties,      22
individual-project/joda-time/src/main/java/org/joda/time/format/InternalPrinter.java,      68
individual-project/joda-time/src/main/java/org/joda/time/format/PeriodFormat.java,     407
individual-project/joda-time/src/main/java/org/joda/time/format/messages_es.properties,      22
individual-project/joda-time/src/main/java/org/joda/time/format/messages_da.properties,      22
individual-project/joda-time/src/main/java/org/joda/time/format/DateTimeFormatter.java,    1024
individual-project/joda-time/src/main/java/org/joda/time/format/DateTimeParserInternalParser.java,      55
individual-project/joda-time/src/main/java/org/joda/time/format/messages_kk.properties,      21
individual-project/joda-time/src/main/java/org/joda/time/format/PeriodParser.java,      62
individual-project/joda-time/src/main/java/org/joda/time/format/InternalPrinterDateTimePrinter.java,     106
individual-project/joda-time/src/main/java/org/joda/time/format/messages_it.properties,      22
individual-project/joda-time/src/main/java/org/joda/time/format/DateTimeParser.java,      64
individual-project/joda-time/src/main/java/org/joda/time/format/ISODateTimeFormat.java,    2018
individual-project/joda-time/src/main/java/org/joda/time/format/messages_cs.properties,      23
individual-project/joda-time/src/main/java/org/joda/time/format/messages_tr.properties,      22
